Timestamp,Energy_kW,Temperature_C,Humidity_%,Luminous_Intensity_Lux,Occupancy
2020-01-11 12:00:00,3.619,32.41,61.74,61829.42,2
2020-01-11 13:00:00,4.0407,33.21,60.81,59704.99,2
2020-01-11 14:00:00,4.0502,34.47,63.9,51328.91,2
2020-01-11 15:00:00,3.1314,34.68,61.08,40676.27,2
2020-01-11 16:00:00,3.726,34.07,64.36,31783.99,2
2020-01-11 17:00:00,3.7413,32.07,66.75,15241.63,2
2020-01-11 18:00:00,5.3235,31.65,66.24,1677.98,2
2020-01-11 19:00:00,6.3636,30.59,67.13,0.0,2
2020-01-11 20:00:00,3.4036,28.85,73.8,0.0,2
2020-01-11 21:00:00,1.7398,26.42,81.56,0.0,2
2020-01-11 22:00:00,0.2848,23.83,81.05,0.0,0
2020-01-11 23:00:00,0.2513,25.07,81.7,0.0,0
2020-01-12 00:00:00,0.2727,22.39,87.56,0.0,0
2020-01-12 01:00:00,0.3727,22.67,92.51,0.0,0
2020-01-12 02:00:00,0.3904,23.36,92.93,0.0,0
2020-01-12 03:00:00,0.2152,23.6,91.9,0.0,0
2020-01-12 04:00:00,0.3912,24.07,89.65,0.0,0
2020-01-12 05:00:00,0.3888,23.03,81.91,0.0,0
2020-01-12 06:00:00,3.56,24.65,82.19,1738.27,2
2020-01-12 07:00:00,2.8935,25.35,80.25,15104.27,2
2020-01-12 08:00:00,3.3731,27.69,77.84,28638.2,2
2020-01-12 09:00:00,3.4655,28.12,71.17,41441.93,2
2020-01-12 10:00:00,3.102,30.46,70.13,53494.57,2
2020-01-12 11:00:00,3.451,33.72,68.34,59755.36,2
2020-01-12 12:00:00,4.3851,33.53,60.19,59341.23,2
2020-01-12 13:00:00,3.324,35.07,61.55,56389.99,2
2020-01-12 14:00:00,3.7555,34.83,58.23,53625.45,2
2020-01-12 15:00:00,3.2295,33.17,58.58,44410.98,2
2020-01-12 16:00:00,3.9711,34.62,59.87,29906.7,2
2020-01-12 17:00:00,2.5355,33.36,64.43,17451.38,2
2020-01-12 18:00:00,4.4496,32.45,66.69,332.07,2
2020-01-12 19:00:00,6.1304,29.25,72.56,0.0,2
2020-01-12 20:00:00,4.3751,27.76,73.11,0.0,2
2020-01-12 21:00:00,1.8107,25.28,80.97,0.0,2
2020-01-12 22:00:00,0.2886,24.89,83.12,0.0,0
2020-01-12 23:00:00,0.2533,23.94,86.61,0.0,0
2020-01-13 00:00:00,0.3007,24.25,86.12,0.0,0
2020-01-13 01:00:00,0.3986,22.01,86.92,0.0,0
2020-01-13 02:00:00,0.2867,22.08,91.59,0.0,0
2020-01-13 03:00:00,0.3546,23.65,86.26,0.0,0
2020-01-13 04:00:00,0.2056,22.34,85.69,0.0,0
2020-01-13 05:00:00,0.2898,23.61,86.25,0.0,0
2020-01-13 06:00:00,4.2734,25.61,86.3,1142.59,2
2020-01-13 07:00:00,1.7426,26.88,77.15,16441.41,2
2020-01-13 08:00:00,3.3209,27.77,76.37,30974.8,1
2020-01-13 09:00:00,3.1019,28.84,68.54,44188.44,1
2020-01-13 10:00:00,0.2158,29.96,69.04,50830.4,0
2020-01-13 11:00:00,0.291,32.69,65.84,58188.25,0
2020-01-13 12:00:00,3.0605,31.82,65.66,60654.39,1
2020-01-13 13:00:00,0.2504,34.36,58.99,57306.79,0
2020-01-13 14:00:00,0.34,35.41,57.62,50790.49,0
2020-01-13 15:00:00,0.398,34.01,63.71,42003.76,0
2020-01-13 16:00:00,3.4253,33.78,58.92,31334.32,1
2020-01-13 17:00:00,2.9232,31.02,62.94,17161.58,1
2020-01-13 18:00:00,4.9013,31.39,67.49,650.84,2
2020-01-13 19:00:00,5.1031,30.52,68.78,0.0,2
2020-01-13 20:00:00,4.6116,29.27,73.46,0.0,2
2020-01-13 21:00:00,2.2975,26.65,78.03,0.0,2
2020-01-13 22:00:00,0.2407,25.8,81.07,0.0,0
2020-01-13 23:00:00,0.377,25.24,82.13,0.0,0
2020-01-14 00:00:00,0.3411,21.83,85.82,0.0,0
2020-01-14 01:00:00,0.3636,21.89,92.53,0.0,0
2020-01-14 02:00:00,0.3329,22.29,88.79,0.0,0
2020-01-14 03:00:00,0.2699,22.09,88.7,0.0,0
2020-01-14 04:00:00,0.3028,21.58,88.83,0.0,0
2020-01-14 05:00:00,0.3739,23.24,87.88,0.0,0
2020-01-14 06:00:00,3.1226,24.79,83.67,272.78,2
2020-01-14 07:00:00,4.9366,27.59,77.46,17406.02,2
2020-01-14 08:00:00,0.3952,28.7,77.76,29196.66,0
2020-01-14 09:00:00,0.3411,28.18,70.51,40466.33,0
2020-01-14 10:00:00,0.2351,29.68,68.33,51523.04,0
2020-01-14 11:00:00,0.2086,33.55,63.82,56170.98,0
2020-01-14 12:00:00,0.2696,34.43,60.14,58770.52,0
2020-01-14 13:00:00,0.2941,34.58,61.51,56217.94,0
2020-01-14 14:00:00,0.3629,33.67,62.03,51985.63,0
2020-01-14 15:00:00,0.3143,32.55,61.26,41202.63,0
2020-01-14 16:00:00,3.5806,32.9,64.39,31429.52,1
2020-01-14 17:00:00,3.5032,31.74,63.27,14525.91,1
2020-01-14 18:00:00,5.647,31.14,67.04,392.45,2
2020-01-14 19:00:00,4.0724,30.3,72.43,0.0,2
2020-01-14 20:00:00,2.4971,26.58,76.76,0.0,2
2020-01-14 21:00:00,4.0091,27.22,78.34,0.0,2
2020-01-14 22:00:00,0.2258,24.05,81.12,0.0,0
2020-01-14 23:00:00,0.351,22.4,84.06,0.0,0
2020-01-15 00:00:00,0.2307,21.81,88.84,0.0,0
2020-01-15 01:00:00,0.2196,22.25,90.11,0.0,0
2020-01-15 02:00:00,0.3876,21.94,93.55,0.0,0
2020-01-15 03:00:00,0.2129,21.17,92.51,0.0,0
2020-01-15 04:00:00,0.2327,23.07,90.7,0.0,0
2020-01-15 05:00:00,0.3648,24.71,84.11,0.0,0
2020-01-15 06:00:00,3.6504,24.97,84.89,620.98,2
2020-01-15 07:00:00,3.6399,25.38,79.54,16462.09,2
2020-01-15 08:00:00,0.2189,27.23,76.09,29299.16,0
2020-01-15 09:00:00,0.3497,28.66,69.45,43894.93,0
2020-01-15 10:00:00,0.3281,31.94,69.66,53907.18,0
2020-01-15 11:00:00,0.2875,30.99,64.22,55995.68,0
2020-01-15 12:00:00,0.2744,33.89,63.14,61509.25,0
2020-01-15 13:00:00,0.3123,33.72,57.99,59798.16,0
2020-01-15 14:00:00,0.2326,35.18,59.08,49981.47,0
2020-01-15 15:00:00,0.3682,33.53,58.39,40557.77,0
2020-01-15 16:00:00,3.4458,34.64,58.35,31016.45,1
2020-01-15 17:00:00,2.8977,30.83,61.9,14028.83,1
2020-01-15 18:00:00,5.6662,30.79,69.14,0.0,2
2020-01-15 19:00:00,5.4329,28.07,71.71,0.0,2
2020-01-15 20:00:00,4.5035,27.02,73.88,0.0,2
2020-01-15 21:00:00,1.5695,26.96,82.76,0.0,2
2020-01-15 22:00:00,0.3948,25.98,85.51,0.0,0
2020-01-15 23:00:00,0.3387,22.32,83.87,0.0,0
2020-01-16 00:00:00,0.2949,22.96,89.12,0.0,0
2020-01-16 01:00:00,0.22,20.73,89.75,0.0,0
2020-01-16 02:00:00,0.3436,21.77,90.9,0.0,0
2020-01-16 03:00:00,0.2004,21.66,89.31,0.0,0
2020-01-16 04:00:00,0.3166,23.87,89.43,0.0,0
2020-01-16 05:00:00,0.3291,23.46,87.71,0.0,0
2020-01-16 06:00:00,3.3378,24.33,84.2,1730.77,2
2020-01-16 07:00:00,5.8526,27.07,79.56,16251.18,2
2020-01-16 08:00:00,0.2816,29.41,75.7,28703.88,0
2020-01-16 09:00:00,0.3305,29.89,67.57,43458.31,0
2020-01-16 10:00:00,0.2478,31.49,65.74,51711.91,0
2020-01-16 11:00:00,0.2507,31.07,61.64,56488.38,0
2020-01-16 12:00:00,0.3398,31.95,65.03,59451.44,0
2020-01-16 13:00:00,0.223,33.86,61.56,57504.14,0
2020-01-16 14:00:00,0.2806,32.56,62.95,52152.29,0
2020-01-16 15:00:00,0.3562,32.48,57.65,43917.59,0
2020-01-16 16:00:00,2.9275,32.18,64.12,29627.17,1
2020-01-16 17:00:00,3.6891,33.59,63.63,16625.89,1
2020-01-16 18:00:00,4.8358,30.26,68.07,0.0,2
2020-01-16 19:00:00,6.5672,31.01,74.25,0.0,2
2020-01-16 20:00:00,3.8214,29.18,76.14,0.0,2
2020-01-16 21:00:00,1.9688,24.98,77.11,0.0,2
2020-01-16 22:00:00,0.3137,25.15,79.54,0.0,0
2020-01-16 23:00:00,0.3206,24.41,83.65,0.0,0
2020-01-17 00:00:00,0.3012,21.97,85.21,0.0,0
2020-01-17 01:00:00,0.2318,22.74,93.14,0.0,0
2020-01-17 02:00:00,0.3905,23.33,89.8,0.0,0
2020-01-17 03:00:00,0.2731,23.62,88.41,0.0,0
2020-01-17 04:00:00,0.284,23.11,91.51,0.0,0
2020-01-17 05:00:00,0.2608,24.45,85.6,0.0,0
2020-01-17 06:00:00,4.168,23.65,82.15,0.0,2
2020-01-17 07:00:00,4.2067,27.79,76.93,16644.21,2
2020-01-17 08:00:00,0.2441,28.17,77.84,30228.27,0
2020-01-17 09:00:00,0.3137,29.29,74.33,40880.59,0
2020-01-17 10:00:00,0.2775,29.95,67.08,53671.83,0
2020-01-17 11:00:00,0.2985,30.96,61.74,56294.91,0
2020-01-17 12:00:00,0.2047,32.94,62.97,59072.24,0
2020-01-17 13:00:00,0.3414,33.83,60.52,55961.95,0
2020-01-17 14:00:00,0.3796,35.49,58.69,51238.93,0
2020-01-17 15:00:00,0.2971,34.16,62.64,40484.84,0
2020-01-17 16:00:00,3.0698,33.7,62.25,30077.4,1
2020-01-17 17:00:00,2.6888,32.28,64.3,14132.68,1
2020-01-17 18:00:00,4.9918,29.62,68.26,0.0,2
2020-01-17 19:00:00,6.9764,29.91,69.23,0.0,2
2020-01-17 20:00:00,3.8414,28.46,78.49,0.0,2
2020-01-17 21:00:00,1.4164,25.3,80.24,0.0,2
2020-01-17 22:00:00,0.2584,26.02,81.68,0.0,0
2020-01-17 23:00:00,0.2443,22.59,81.8,0.0,0
2020-01-18 00:00:00,0.2468,23.61,88.7,0.0,0
2020-01-18 01:00:00,0.3532,22.06,90.96,0.0,0
2020-01-18 02:00:00,0.3033,20.71,92.56,0.0,0
2020-01-18 03:00:00,0.3824,21.59,90.5,0.0,0
2020-01-18 04:00:00,0.2009,22.28,86.5,0.0,0
2020-01-18 05:00:00,0.3675,24.77,88.45,0.0,0
2020-01-18 06:00:00,4.63,26.19,83.93,0.0,2
2020-01-18 07:00:00,3.7519,25.61,82.38,13695.96,2
2020-01-18 08:00:00,3.3868,27.58,72.93,29821.35,2
2020-01-18 09:00:00,3.8592,30.3,69.73,43583.26,2
2020-01-18 10:00:00,3.3994,29.6,63.94,50103.74,2
2020-01-18 11:00:00,3.9347,31.53,66.88,59906.11,2
2020-01-18 12:00:00,3.6604,33.57,63.62,59792.93,2
2020-01-18 13:00:00,3.7817,33.92,59.42,57250.75,2
2020-01-18 14:00:00,3.5715,32.6,57.99,52004.21,2
2020-01-18 15:00:00,3.9917,34.78,59.95,43760.13,2
2020-01-18 16:00:00,3.8176,33.91,64.41,29109.14,2
2020-01-18 17:00:00,4.0793,33.32,61.16,16777.57,2
2020-01-18 18:00:00,5.5533,29.71,69.52,0.0,2
2020-01-18 19:00:00,5.2347,30.55,72.01,0.0,2
2020-01-18 20:00:00,4.0685,27.04,75.22,0.0,2
